"","price.index","arr_time.x","dep_time.x","dur_hours.x","dur_minutes.x","parse_time.x","fl_class.x","fl_from.x","fl_to.x","arr_time.y","dep_time.y","dur_hours.y","dur_minutes.y","parse_time.y","fl_class.y","fl_from.y","fl_to.y","changes1","changes2","ncomp","options1","options2","price","stops1","stops2","opt.sum","Aeroflot","Aigle Azur","Air Berlin","Air France","Alitalia","British Airways","Czech Airlines","Finnair","KLM","LOT Polish Airlines","Lufthansa","Niki Luftfahrt","Rossiya","SAS","Swiss","Transaero","Tyrolean","Ukraine Intl"
"248",61,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,2,22275,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",61,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,2,22275,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",61,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,2,22275,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",61,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,2,22275,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",61,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,2,22275,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",61,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,2,22275,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",61,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,2,22275,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",62,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,4,22275,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",62,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,4,22275,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",62,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,4,22275,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",62,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,4,22275,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",63,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,2,22637,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",63,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,2,22637,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",63,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,2,22637,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",63,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,2,22637,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",63,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,2,22637,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",63,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,2,22637,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",63,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,2,22637,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",63,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,2,22637,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",64,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",64,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",64,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",64,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",64,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",64,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",64,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",64,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",64,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",64,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",64,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",64,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",64,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",64,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281",64,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",64,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",64,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",64,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",64,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",64,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,4,23076,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",65,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,2,23084,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",65,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,2,23084,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",66,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,3,23084,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",66,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 19:30","2013-05-28 14:00",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,3,23084,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",66,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,3,23084,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",67,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,2,23937,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293",67,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,2,23937,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",67,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,2,23937,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",67,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,2,23937,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",67,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,2,23937,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",67,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,2,23937,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",67,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,2,23937,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",67,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,2,23937,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",67,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,2,23937,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",67,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,2,23937,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",68,"2013-05-15 22:20","2013-05-15 17:20",7,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 20:05","2013-05-28 11:00",7,5,"2013-05-10 23:51","E","MOW","PAR",2,1,2,2,1,24394,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"303",68,"2013-05-15 22:20","2013-05-15 18:50",5,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 20:05","2013-05-28 11:00",7,5,"2013-05-10 23:51","E","MOW","PAR",2,1,2,2,1,24394,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"304",69,"2013-05-15 13:10","2013-05-15 11:10",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,1,24582,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",69,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,1,24582,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",69,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,1,24582,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",69,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,4,1,24582,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",70,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,1,1,2,24703,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",70,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,1,1,2,24703,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",71,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 13:10","2013-05-28 07:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,4,24798,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",71,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,4,24798,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",71,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,4,24798,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313",71,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:10","2013-05-28 19:30",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,1,4,24798,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",72,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,1,25512,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",72,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,1,25512,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",72,"2013-05-15 14:35","2013-05-15 12:40",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,1,25512,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",72,"2013-05-15 16:05","2013-05-15 14:10",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,1,25512,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",72,"2013-05-15 17:00","2013-05-15 15:05",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,1,25512,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",72,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:40","2013-05-28 16:00",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,6,1,25512,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320",73,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,4,25512,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",73,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,4,25512,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",73,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,4,25512,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",73,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,4,25512,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",73,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,4,25512,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325",73,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,4,25512,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",73,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,4,25512,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",73,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,2,4,25512,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",74,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 23:45","2013-05-28 18:10",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,1,1,2,25659,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329",74,"2013-05-15 20:55","2013-05-15 18:55",4,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,1,1,2,25659,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330",75,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,1,25882,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331",75,"2013-05-15 10:45","2013-05-15 08:50",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,1,25882,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332",75,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,1,25882,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333",75,"2013-05-15 18:10","2013-05-15 16:15",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,1,25882,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",75,"2013-05-15 21:40","2013-05-15 19:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:20","2013-05-28 11:45",3,35,"2013-05-10 23:51","E","MOW","PAR",0,0,2,5,1,25882,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
