"","price.index","arr_time.x","dep_time.x","dur_hours.x","dur_minutes.x","parse_time.x","fl_class.x","fl_from.x","fl_to.x","arr_time.y","dep_time.y","dur_hours.y","dur_minutes.y","parse_time.y","fl_class.y","fl_from.y","fl_to.y","X","comp_name","changes1","changes2","ncomp","options1","options2","price","stops1","stops2","opt.sum"
"313",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",80,"Alitalia",2,6,4,2,6,18086,1,1,8
"314",38,"2013-05-15 20:15","2013-05-15 16:30",5,45,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:45","2013-05-28 08:55",4,50,"2013-05-10 23:51","E","MOW","PAR",81,"Niki Luftfahrt",1,2,1,1,2,18113,1,1,3
"315",38,"2013-05-15 20:15","2013-05-15 16:30",5,45,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 03:50","2013-05-28 21:00",4,50,"2013-05-10 23:51","E","MOW","PAR",81,"Niki Luftfahrt",1,2,1,1,2,18113,1,1,3
"316",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",82,"Aeroflot",2,6,3,2,6,18363,1,1,8
"317",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",83,"Air France",2,6,3,2,6,18363,1,1,8
"318",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",84,"KLM",2,6,3,2,6,18363,1,1,8
"319",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",82,"Aeroflot",2,6,3,2,6,18363,1,1,8
"320",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",83,"Air France",2,6,3,2,6,18363,1,1,8
"321",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",84,"KLM",2,6,3,2,6,18363,1,1,8
"322",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",82,"Aeroflot",2,6,3,2,6,18363,1,1,8
"323",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",83,"Air France",2,6,3,2,6,18363,1,1,8
"324",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",84,"KLM",2,6,3,2,6,18363,1,1,8
"325",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",82,"Aeroflot",2,6,3,2,6,18363,1,1,8
"326",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",83,"Air France",2,6,3,2,6,18363,1,1,8
"327",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",84,"KLM",2,6,3,2,6,18363,1,1,8
"328",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",82,"Aeroflot",2,6,3,2,6,18363,1,1,8
"329",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",83,"Air France",2,6,3,2,6,18363,1,1,8
"330",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",84,"KLM",2,6,3,2,6,18363,1,1,8
"331",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",82,"Aeroflot",2,6,3,2,6,18363,1,1,8
"332",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",83,"Air France",2,6,3,2,6,18363,1,1,8
"333",39,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",84,"KLM",2,6,3,2,6,18363,1,1,8
"334",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",82,"Aeroflot",2,6,3,2,6,18363,1,1,8
"335",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",83,"Air France",2,6,3,2,6,18363,1,1,8
"336",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",84,"KLM",2,6,3,2,6,18363,1,1,8
"337",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",82,"Aeroflot",2,6,3,2,6,18363,1,1,8
"338",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",83,"Air France",2,6,3,2,6,18363,1,1,8
"339",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",84,"KLM",2,6,3,2,6,18363,1,1,8
"340",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",82,"Aeroflot",2,6,3,2,6,18363,1,1,8
"341",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",83,"Air France",2,6,3,2,6,18363,1,1,8
"342",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",84,"KLM",2,6,3,2,6,18363,1,1,8
"343",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",82,"Aeroflot",2,6,3,2,6,18363,1,1,8
"344",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",83,"Air France",2,6,3,2,6,18363,1,1,8
"345",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",84,"KLM",2,6,3,2,6,18363,1,1,8
"346",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",82,"Aeroflot",2,6,3,2,6,18363,1,1,8
"347",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",83,"Air France",2,6,3,2,6,18363,1,1,8
"348",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",84,"KLM",2,6,3,2,6,18363,1,1,8
"349",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",82,"Aeroflot",2,6,3,2,6,18363,1,1,8
"350",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",83,"Air France",2,6,3,2,6,18363,1,1,8
"351",39,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",84,"KLM",2,6,3,2,6,18363,1,1,8
"352",40,"2013-05-15 22:15","2013-05-15 18:15",6,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:25","2013-05-28 16:55",6,30,"2013-05-10 23:51","E","MOW","PAR",85,"Air France",1,1,2,1,1,18381,1,1,2
"353",40,"2013-05-15 22:15","2013-05-15 18:15",6,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:25","2013-05-28 16:55",6,30,"2013-05-10 23:51","E","MOW","PAR",86,"Tyrolean",1,1,2,1,1,18381,1,1,2
"354",41,"2013-05-15 21:35","2013-05-15 17:15",6,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 04:20","2013-05-28 19:40",6,40,"2013-05-10 23:51","E","MOW","PAR",87,"British Airways",1,1,1,1,1,18467,1,1,2
"355",42,"2013-05-15 22:20","2013-05-15 16:30",7,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 22:35","2013-05-28 13:25",7,10,"2013-05-10 23:51","E","MOW","PAR",88,"Aeroflot",1,1,3,1,1,18508,1,1,2
"356",42,"2013-05-15 22:20","2013-05-15 16:30",7,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 22:35","2013-05-28 13:25",7,10,"2013-05-10 23:51","E","MOW","PAR",89,"Air France",1,1,3,1,1,18508,1,1,2
"357",42,"2013-05-15 22:20","2013-05-15 16:30",7,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 22:35","2013-05-28 13:25",7,10,"2013-05-10 23:51","E","MOW","PAR",90,"Czech Airlines",1,1,3,1,1,18508,1,1,2
"358",43,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 17:50",6,15,"2013-05-10 23:51","E","MOW","PAR",91,"Air France",3,1,2,3,1,18517,1,1,4
"359",43,"2013-05-15 09:25","2013-05-15 05:30",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 17:50",6,15,"2013-05-10 23:51","E","MOW","PAR",92,"KLM",3,1,2,3,1,18517,1,1,4
"360",43,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 17:50",6,15,"2013-05-10 23:51","E","MOW","PAR",91,"Air France",3,1,2,3,1,18517,1,1,4
"361",43,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 17:50",6,15,"2013-05-10 23:51","E","MOW","PAR",92,"KLM",3,1,2,3,1,18517,1,1,4
"362",43,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 17:50",6,15,"2013-05-10 23:51","E","MOW","PAR",91,"Air France",3,1,2,3,1,18517,1,1,4
"363",43,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 17:50",6,15,"2013-05-10 23:51","E","MOW","PAR",92,"KLM",3,1,2,3,1,18517,1,1,4
"364",44,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:00","2013-05-28 09:20",3,40,"2013-05-10 23:51","E","MOW","PAR",93,"Aigle Azur",0,0,2,1,2,18568,0,0,3
"365",44,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:00","2013-05-28 09:20",3,40,"2013-05-10 23:51","E","MOW","PAR",94,"Transaero",0,0,2,1,2,18568,0,0,3
"366",44,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",93,"Aigle Azur",0,0,2,1,2,18568,0,0,3
"367",44,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",94,"Transaero",0,0,2,1,2,18568,0,0,3
"368",45,"2013-05-15 22:15","2013-05-15 18:15",6,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 20:05","2013-05-28 11:00",7,5,"2013-05-10 23:51","E","MOW","PAR",95,"LOT Polish Airlines",1,1,3,1,1,18760,1,1,2
"369",45,"2013-05-15 22:15","2013-05-15 18:15",6,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 20:05","2013-05-28 11:00",7,5,"2013-05-10 23:51","E","MOW","PAR",96,"Air France",1,1,3,1,1,18760,1,1,2
"370",45,"2013-05-15 22:15","2013-05-15 18:15",6,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 20:05","2013-05-28 11:00",7,5,"2013-05-10 23:51","E","MOW","PAR",97,"Tyrolean",1,1,3,1,1,18760,1,1,2
"371",46,"2013-05-15 22:15","2013-05-15 18:15",6,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:50","2013-05-28 07:00",5,50,"2013-05-10 23:51","E","MOW","PAR",98,"Lufthansa",1,1,3,1,1,18775,1,1,2
"372",46,"2013-05-15 22:15","2013-05-15 18:15",6,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:50","2013-05-28 07:00",5,50,"2013-05-10 23:51","E","MOW","PAR",99,"Air France",1,1,3,1,1,18775,1,1,2
"373",46,"2013-05-15 22:15","2013-05-15 18:15",6,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:50","2013-05-28 07:00",5,50,"2013-05-10 23:51","E","MOW","PAR",100,"Tyrolean",1,1,3,1,1,18775,1,1,2
"374",47,"2013-05-15 22:15","2013-05-15 18:15",6,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:45","2013-05-28 06:10",6,35,"2013-05-10 23:51","E","MOW","PAR",101,"SAS",1,1,3,1,1,18786,1,1,2
"375",47,"2013-05-15 22:15","2013-05-15 18:15",6,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:45","2013-05-28 06:10",6,35,"2013-05-10 23:51","E","MOW","PAR",102,"Air France",1,1,3,1,1,18786,1,1,2
"376",47,"2013-05-15 22:15","2013-05-15 18:15",6,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:45","2013-05-28 06:10",6,35,"2013-05-10 23:51","E","MOW","PAR",103,"Tyrolean",1,1,3,1,1,18786,1,1,2
"377",48,"2013-05-15 19:15","2013-05-15 15:40",5,35,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:25","2013-05-28 16:55",6,30,"2013-05-10 23:51","E","MOW","PAR",104,"Tyrolean",2,1,2,2,1,18792,1,1,3
"378",48,"2013-05-15 19:15","2013-05-15 15:40",5,35,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:25","2013-05-28 16:55",6,30,"2013-05-10 23:51","E","MOW","PAR",105,"Lufthansa",2,1,2,2,1,18792,1,1,3
"379",48,"2013-05-15 21:35","2013-05-15 15:40",7,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:25","2013-05-28 16:55",6,30,"2013-05-10 23:51","E","MOW","PAR",104,"Tyrolean",2,1,2,2,1,18792,1,1,3
"380",48,"2013-05-15 21:35","2013-05-15 15:40",7,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 01:25","2013-05-28 16:55",6,30,"2013-05-10 23:51","E","MOW","PAR",105,"Lufthansa",2,1,2,2,1,18792,1,1,3
"381",49,"2013-05-15 13:15","2013-05-15 09:20",5,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:30","2013-05-28 09:20",6,10,"2013-05-10 23:51","E","MOW","PAR",106,"Lufthansa",2,1,1,2,1,18828,1,1,3
"382",49,"2013-05-15 14:45","2013-05-15 09:20",7,25,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:30","2013-05-28 09:20",6,10,"2013-05-10 23:51","E","MOW","PAR",106,"Lufthansa",2,1,1,2,1,18828,1,1,3
"383",50,"2013-05-15 13:15","2013-05-15 07:05",8,10,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:30","2013-05-28 09:20",6,10,"2013-05-10 23:51","E","MOW","PAR",107,"Lufthansa",8,1,1,8,1,18847,1,1,9
"384",50,"2013-05-15 10:45","2013-05-15 07:05",5,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:30","2013-05-28 09:20",6,10,"2013-05-10 23:51","E","MOW","PAR",107,"Lufthansa",8,1,1,8,1,18847,1,1,9
"385",50,"2013-05-15 17:05","2013-05-15 13:35",5,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:30","2013-05-28 09:20",6,10,"2013-05-10 23:51","E","MOW","PAR",107,"Lufthansa",8,1,1,8,1,18847,1,1,9
"386",50,"2013-05-15 18:15","2013-05-15 13:35",6,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:30","2013-05-28 09:20",6,10,"2013-05-10 23:51","E","MOW","PAR",107,"Lufthansa",8,1,1,8,1,18847,1,1,9
"387",50,"2013-05-15 19:20","2013-05-15 13:35",7,45,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:30","2013-05-28 09:20",6,10,"2013-05-10 23:51","E","MOW","PAR",107,"Lufthansa",8,1,1,8,1,18847,1,1,9
"388",50,"2013-05-15 21:35","2013-05-15 17:35",6,0,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:30","2013-05-28 09:20",6,10,"2013-05-10 23:51","E","MOW","PAR",107,"Lufthansa",8,1,1,8,1,18847,1,1,9
"389",50,"2013-05-15 22:45","2013-05-15 17:35",7,10,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:30","2013-05-28 09:20",6,10,"2013-05-10 23:51","E","MOW","PAR",107,"Lufthansa",8,1,1,8,1,18847,1,1,9
"390",50,"2013-05-15 22:45","2013-05-15 18:30",6,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:30","2013-05-28 09:20",6,10,"2013-05-10 23:51","E","MOW","PAR",107,"Lufthansa",8,1,1,8,1,18847,1,1,9
"391",51,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:10","2013-05-28 07:15",5,55,"2013-05-10 23:51","E","MOW","PAR",108,"Aeroflot",2,2,3,2,2,19158,1,1,4
"392",51,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:10","2013-05-28 07:15",5,55,"2013-05-10 23:51","E","MOW","PAR",109,"LOT Polish Airlines",2,2,3,2,2,19158,1,1,4
"393",51,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:10","2013-05-28 07:15",5,55,"2013-05-10 23:51","E","MOW","PAR",110,"SAS",2,2,3,2,2,19158,1,1,4
"394",51,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:15",7,20,"2013-05-10 23:51","E","MOW","PAR",108,"Aeroflot",2,2,3,2,2,19158,1,1,4
"395",51,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:15",7,20,"2013-05-10 23:51","E","MOW","PAR",109,"LOT Polish Airlines",2,2,3,2,2,19158,1,1,4
"396",51,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:15",7,20,"2013-05-10 23:51","E","MOW","PAR",110,"SAS",2,2,3,2,2,19158,1,1,4
"397",51,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:10","2013-05-28 07:15",5,55,"2013-05-10 23:51","E","MOW","PAR",108,"Aeroflot",2,2,3,2,2,19158,1,1,4
"398",51,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:10","2013-05-28 07:15",5,55,"2013-05-10 23:51","E","MOW","PAR",109,"LOT Polish Airlines",2,2,3,2,2,19158,1,1,4
"399",51,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:10","2013-05-28 07:15",5,55,"2013-05-10 23:51","E","MOW","PAR",110,"SAS",2,2,3,2,2,19158,1,1,4
"400",51,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:15",7,20,"2013-05-10 23:51","E","MOW","PAR",108,"Aeroflot",2,2,3,2,2,19158,1,1,4
"401",51,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:15",7,20,"2013-05-10 23:51","E","MOW","PAR",109,"LOT Polish Airlines",2,2,3,2,2,19158,1,1,4
"402",51,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:15",7,20,"2013-05-10 23:51","E","MOW","PAR",110,"SAS",2,2,3,2,2,19158,1,1,4
"403",52,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:00","2013-05-28 09:20",3,40,"2013-05-10 23:51","E","MOW","PAR",111,"Aigle Azur",0,0,2,1,2,19337,0,0,3
"404",52,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:00","2013-05-28 09:20",3,40,"2013-05-10 23:51","E","MOW","PAR",112,"Transaero",0,0,2,1,2,19337,0,0,3
"405",52,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",111,"Aigle Azur",0,0,2,1,2,19337,0,0,3
"406",52,"2013-05-15 12:40","2013-05-15 10:35",4,5,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 15:30",4,0,"2013-05-10 23:51","E","MOW","PAR",112,"Transaero",0,0,2,1,2,19337,0,0,3
"407",53,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"408",53,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"409",53,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"410",53,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"411",53,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"412",53,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:25","2013-05-28 15:55",3,30,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"413",53,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"414",53,"2013-05-15 09:20","2013-05-15 07:25",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 05:00","2013-05-28 23:25",3,35,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"415",53,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"416",53,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:15","2013-05-28 09:35",3,40,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
"417",53,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",113,"Aeroflot",0,0,2,6,4,19847,0,0,10
"418",53,"2013-05-15 11:40","2013-05-15 09:45",3,55,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:35","2013-05-28 12:45",3,50,"2013-05-10 23:51","E","MOW","PAR",114,"Air France",0,0,2,6,4,19847,0,0,10
